menu_salt_mine|Você entrou em uma mina de sal.
mno_enter|Entrar
menu_four_ways_inn|Você chegou na pousada no cruzamento
menu_test_scene|Você entrou no lugar de treino.
menu_battlefields|Selecionar um campo...
mno_enter_f1|Terreno 1
mno_enter_f2|Terreno 2
mno_enter_f3|Terreno 3
mno_enter_f4|Terreno 4
mno_enter_f5|Terreno 5
menu_dhorak_keep|Você entrou na masmorra Dhorak.
menu_join_siege_outside|{s1} tem sido assediado por {s2}.
mno_approach_besiegers|Abordando a sede do acampamento.
mno_pass_through_siege|Quebrando o cerco e entrar em {s1}.
menu_cut_siege_without_fight|Os assaltantes deixar você se aproximar da porta sem nenhum incidente.
menu_besiegers_camp_with_allies|{s1} ainda está sitiada, as bandeiras de {s2} tremulam acima do acampamento dos assaltantes, onde os seus homens e você é bem-vindos.
mno_talk_to_siege_commander| Peça uma entrevista com o comandante.
mno_join_siege_with_allies|Junte-se a próxima rodada.
mno_join_siege_stay_back|Dar seus soldados para se juntar ao próximo ataque sem você.
menu_castle_outside|Você está fora de {s2}.{s11} {s3} {s4}
mno_approach_gates|Aproximando os portões do castelo e saudaram o guarda.
mno_town_sneak|Disfarçar-se e tentar passar despercebida na cidade ..
mno_castle_start_siege|Sitiar o {reg6?Cidade : Castelo}
mno_castle_leave|Sair.
menu_castle_guard|Você está se aproximando da porta. Os homens nas muralhas observando você de perto.
mno_request_shelter|Pergunte entrar no castelo.
mno_request_meeting_commander|Peça uma entrevista com alguém.
mno_guard_leave|Sair.
menu_castle_entry_granted|Depois de algum tempo, os guardas vão abrir as portas e deixar o grupamento para entrar.
menu_castle_entry_denied|O senhor do castelo é proibido de entrar nos muros de vedação e do sargento da guarda lhe diz que seus homens o fogo quando você movê-lo ainda mais.
menu_castle_meeting|Quem é o responsável?
mno_guard_meet_s5|{s5}.
mno_forget_it|Esqueça isso.
menu_castle_meeting_selected|Seu pedido de entrevista é transmitida, e finalmente a {s6} aparece no tribunal para falar com você.
menu_castle_besiege|cercam você. {s1}. {s2} {s3}
mno_siege_request_meeting|Faça uma entrevista com o comandante do castelo.
mno_wait_24_hours|Esperar até amanhã.
mno_castle_lead_attack|Lidere seus soldados no ataque.
mno_attack_stay_back|Ficar enquanto seus soldados atacam por você..;
mno_build_ladders|Preparar escadas para atacar as muralhas.
mno_build_siege_tower|Construir uma torre de cerco.
mno_lift_siege|Abandonando o cerco.
menu_siege_attack_meets_sally|Assistentes no salto do nada para responder ao seu ataque.
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|Como um membro do grupo com o maior nível de competência de engenharia ({reg2}), {reg3?você estima:{s3} estima} que levará {reg4} hora para construir em escala suficiente para a invasão.
mno_build_ladders_cont|Faça isso.
menu_construct_siege_tower|EComo um membro do grupo com o maior nível de competência de engenharia ({reg2}), {reg3?você estima:{s3} estima} que a construção de uma torre de cerco demorará {reg4} horas.
mno_build_siege_tower_cont|Começar a construir.
menu_castle_attack_walls_simulate|{s4}^^Suas perdas: {s8}^^As perdas do inimigo são os seguintes: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Suas perdas: {s8}^^Perdas dos aliados: {s9}^^Perdas dos inimigos : {s10}
menu_castle_taken_by_friends|Nada a ver aqui.
menu_castle_taken|Agradecimentos pela vitória de suas tropas em {s3},  agora você tem dominio da {reg2?cidade:aldeia}.{reg1? Você pode enviar tropas para defendê-lo dos inimigos que poderiam tentar recapturá-lo. Você também deve indicar se você deseja manter {reg2?lA cidade:O Castelo} para si mesmo ou contratar um vassalo fiel ... :}
menu_castle_taken_2|{s3} caiu sob o ataque de seus homens e agora você tem controle total sobre o castelo. É tempo de enviar uma mensagem para {s9} para informá-lo de sua vitória. {s5}
mno_castle_taken_claim|Pedir {s3} como recompensa.
mno_castle_taken_claim_2|Peça que o seu {esposa/Marido} recebe {s3} como recompensa.
mno_castle_taken_no_claim|Não pergunte para qualquer recompensa.
menu_requested_castle_granted_to_player|Você recebeu uma mensagem de seu senhor, {s3}.^^ {reg4?Ele:Ela} decidiu conceder {s2}{reg3? e da aldeia vizinha de {s4}:}, e todos os títulos e os rendimentos deles provenientes, contanto que você tomar um juramento de fidelidade à {reg4?elle:lui}.
menu_requested_castle_granted_to_player_husband|Você recebe uma mensagem de seu senhor, {s3}.^^ {reg4?Ele:Ela} decidiu conceder {s2}{reg3? e da aldeia vizinha de {s4}:} para o seu marido, {s7}.
menu_requested_castle_granted_to_another|Você recebeu uma mensagem do seu Rei, {s3}. ^^ Fiquei muito satisfeito ao ouvir de seus corajosos esforços na captura de {s2}.Sua vitória encheu nossos corações de alegria. Você também me pediu para lhe dar o controle do castelo, mas é um favor que eu possa responder de forma positiva, uma vez que já possui imóvel no meu reino. Ao invés disso, enviei-lhe {reg6} denários para cobrir os custos da sua campanha, mas {s2} ir {s5}. 
mno_accept_decision|Aceitar a decisão.
mno_leave_faction|Este é o tratamento injusto! Renuncia o juramento que você tomou a seu suserano!
menu_requested_castle_granted_to_another_female|Você recebeu uma mensagem do seu Rei, {s3}.^^ ""Eu tenho ouvido as façanhas que você fez durante a captura de {s2}. Sua vitória colocou o nosso coração de alegria. Você também me pediu para dar o título para o castelo de seu marido, mas depois é um favor que eu não posso responder de forma positiva, porque o seu marido já possui propriedades em meu reino. Enviei-lhe {reg6} denários para cobrir as despesas de sua campanha e vou dar {s2} à {s5}"". 
menu_leave_faction|Quebrar o juramento é um ato grave. Seu Senhor pode condenar você, e você perde suas terras e seus bens. No entanto, se você ir no seu próprio acordo, ele não pode tomar qualquer conta de sua traição, e você não estar recebendo a retribuição.
mno_leave_faction_give_back|Renuncia o juramento que tomaram seus pertences e ir embora.
mno_leave_faction_hold|Renuncia o juramento que jurou a reinar na sua própria terra, incluindo {s2}.
mno_leave_faction_cancel|Fique leal e aceitar a decisão.
menu_give_center_to_player|O Senhor oferece para ampliar suas fortalezas!  {s1} que você sabe que ele está disposto a dar-lhe {s2} como forma de pagamento para o seu serviço leal, além de suas próprias posses. Qual é a sua resposta?
mno_give_center_to_player_accept|Aceitar a oferta.
mno_give_center_to_player_reject|Rejeitar a oferta. Você não tem nenhum incentivo para segurar {s2}.
menu_give_center_to_player_2|Em uma cerimônia breve, terá sido oficialmente declarado o novo senhor do {s2}{reg3? e a aldeia {s4}anexado a ele:}. {reg3?Ils constituir:Será} uma boa parte de todas as suas fortalezas. Agora você pode reivindicar a sua pensão ea renda de seus bens pessoais, retirar os soldados do crime organizado e gerir a terra ao seu gosto. No entanto, também é de sua responsabilidade de defender a sua fortaleza e seu povo dos ataques e fazer cumprir as regras da lei e da ordem.
menu_oath_fulfilled|Você está sob contrato com a {s1} e você tem que servir para um determinado período. Seu contrato está caducado. O que você faria?
mno_renew_oath|Renovar seu contrato com o {s1} para mais um mês.
mno_dont_renew_oath|Livre-se das suas obrigações.
menu_siege_started_defender|{s1} lança um ataque contra as paredes de {s2}. Você tem {reg10}  soldado (s) que estão lutando contra {reg11} soldado(s) inimigos. Você decide...
mno_siege_defender_join_battle|Junte-se a batalha.
mno_siege_defender_troops_join_battle|Mandar seus soldados para se juntar a batalha sem você.
menu_siege_join_defense|{s4}^^Suas perdas: {s8}^^Perdas dos aliados: {s9}^^Perdas dos inimigos: {s10}
menu_enter_your_own_castle|Ao se aproximar, você está manchado pelos guardas do castelo, que recebê-lo e abrir as portas para a sua {Senhor/Senhora}.  
menu_village|{s10}{s11}{s6}{s7}
mno_village_manage|Gerenciar aldeia.
mno_recruit_volunteers|Recrutar voluntários.
mno_village_center|Ir ao centro da aldeia.
mno_village_center_door|Ir ao centro da aldeia.
mno_village_buy_food|Comprar dos agricultores.
mno_village_attack_bandits|Atacar bandidos.
mno_village_wait|Aguarde um momento.
mno_collect_taxes_qst|{reg5?Continuar a recolher tributos: impostos, devido à Coleta} de {s1}.
mno_train_peasants_against_bandits_qst|Treinar Camponeses.
mno_village_hostile_action|Realizar uma ação hostil.
mno_village_leave|Sair ...
menu_village_hostile_action|Que medidas você quer tomar?
mno_village_take_food|forçar os camponeses a dar-lhe suprimentos.
mno_village_steal_cattle|Roubos de gado.
mno_village_loot|Saquear a vila e raspá-lo.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|Eu não tenho dinheiro suficiente ...
mno_recruit_them|Recrutar por ({reg6} denários).
menu_village_hunt_down_fugitive_defeated|Um golpe bombardeado por um prisioneiro lhe envia para o chão, sua visão fica turva e escura. O tempo passa. Quando você reabrir os olhos, você perceber que foi espancado e ensanguentado, mas felizmente não morrer de seus ferimentos.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|Em uma batalha digna de uma canção, você e os seus homens perseguiram os bandidos na cidade, abrigando um perigo mais uma vez. Os moradores não têm muito a oferecer em termos de riqueza após a sua provação, mas dão-lhe tudo o que podem encontrar.
mno_village_bandits_defeated_accept|Pegue o que você quer legitimamente.
mno_village_bandits_defeated_cont|Recusar, dizendo que eles precisam mais desses objetos.
menu_center_manage|{s19}^{reg6?^^Você está actualmente a construir {s7}. A construção será concluída em {reg8} dias(s) {reg9?s:}.:}
mno_center_build_manor|Abrir novo um campo.
mno_center_build_fish_pond|Construa um moinho de vento.
mno_center_build_watch_tower|Construa uma torre de vigia.
mno_center_build_school|Construir uma escola.
mno_center_build_messenger_post|Construir um posto de mensagens.
mno_center_build_prisoner_tower|Construir uma prisão reforçada.
menu_center_improve|{s19} Como um membro do grupo que o mais alto nível de competência de engenharia ({reg2}), {reg3?Você estima:{s3} estima} acredita que a construção de {s4} custará {reg5} denários e estará pronta em {reg6} dias(s).
mno_improve_cont|Continuar.
mno_improve_not_enough_gold|Eu não tenho dinheiro suficiente para isso.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Bandidos cairam na frente de você como o trigo sob um falso! Você encontra-se sozinho nas ruas rapidamente, enquanto a maioria de seus atacantes deitado inconsciente no chão, mortos ou moribundos. Enquanto procurava os corpos, encontrar uma bolsa que deve ter pertencido a uma das vítimas anteriores destes brutos. Ou talvez tenha sido dado por alguém que queria garantir que você passar da vida para a morte.
menu_village_steal_cattle_confirm|Como um membro do grupo com o maior nível de competência em saques ({reg2}), {reg3?Você estima :{s1} estima} que você não pode sair inferior {reg4} cabeças do gado da aldeia.
mno_village_steal_cattle_confirm|Continuar.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Vai ser difícil para forçar os camponeses a dar-lhe os seus fornecimentos preciosos, ameaça. Você acha que você vai precisar de pelo menos uma hora.
mno_village_take_food_confirm|Continuar.
menu_village_take_food|Os aldeões deram-lhe o coração contras eles tinham.
mno_take_supplies|Pegue as disposições.
mno_let_them_keep_it|Tomem isso.
menu_village_start_attack|Alguns moradores irritados pegar suas ferramentas e se preparar para a resistência. Parece que você terá uma batalha em nossas mãos, se você continuar.
mno_village_raid_attack|O carregamento.
mno_village_raid_leave|Deixar esta aldeia em paz.
menu_village_loot_no_resist|Os moradores presentes são poucos e assustados, eles rapidamente se dispersam e arrebatá-lo. A aldeia é o seu obrigado.
menu_village_loot_complete|saquearam a vila em suas ordens, saques tudo o que encontrar antes de atear fogo aos edifícios com as suas tochas. Moedas e valores que são encontrados se relacionam {reg1} denários. 
menu_village_loot_defeat|Com coragem e determinação, os moradores conseguem unir e expulsar os seus pontos fortes.
menu_village_loot_continue|Quer continuar a saquear a aldeia?
mno_disembark_yes|Sim.
mno_disembark_no|Não.
menu_close|Nada.
menu_town|{s10}{s11}{s12}{s13}
mno_castle_castle|Ir ao salão {s1}.
mno_castle_castle_door|Ao redor do castelo.
mno_join_tournament|Junte-se ao torneio.
mno_town_castle|Ir ao castelo {s1}.
mno_town_castle_door|Ir para o castelo.
mno_town_center|Andando pelas ruas.
mno_town_center_door|Ir para o centro da cidade.
mno_town_tavern|Ir a taverna.
mno_town_tavern_door|Ir a taverna.
mno_town_merchant|Ir ao comerciante.
mno_town_merchant_door|Ir ao Mercado.
mno_town_arena|Ir a Arena
mno_town_arena_door|Ir a Arena
mno_town_dungeon|Nunca entrar na prisão.
mno_town_dungeon_door|Ir para o calabouço.
mno_castle_inspect|Andando pelo pátio.
mno_castle_inspect_door|Vá para o pátio do castelo.
mno_visit_lady|Tentar visitar uma Lady.
mno_visit_lady_door|Ir para o jardim.
mno_trade_with_merchants|Chegar ao mercado.
mno_walled_center_manage|Gerenciar este {reg0?Cidade:Castelo}.
mno_castle_station_troops|Enviar uma guarnição aqui ...
mno_castle_wait|Espere aqui por um tempo {s1}.
mno_town_leave|Sair ...
mno_town_leave_door|Sair desta área.
menu_cannot_enter_court|Vamos agora dar um banquete no grande salão, mas seu estado não lhe permitem assistir. Para fazer você admitir que você deve adquirir uma certa reputação ... ou tentando ser notado em um torneio.
menu_lady_visit|Quem você visita?
mno_visit_lady_1|Visitar à {s12}
mno_visit_lady_2|Visitar à {s12}
mno_visit_lady_3|Visitar à {s12}
mno_visit_lady_3_door|Ir ao jardim.
mno_visit_lady_4|Visitar à {s12}
mno_visit_lady_5|Visitar à {s12}
mno_visit_lady_6|Visitar à {s12}
menu_town_tournament_lost|Você foi {eliminado/eliminado} do torneio.{s8}
menu_town_tournament_won|Você ganhou o torneio de {s3} ! O orgulho que cativou e ouviu a multidão gritando o seu nome. Além da honra, à reputação e glória, você ganha um prêmio de {reg9} denários. {s8}
menu_town_tournament_won_by_another|Como o único {reg3?Combatente:homem} à ficar invicto, {s1} ganha o prêmio e glória deste torneio.
menu_town_tournament|{s1}Você é o vencedor {reg0} da rodada, com {reg1} participantes restantes. Na próxima rodada, haverá {reg2} equipes, cada uma com {reg3} {reg4?combatentes:combatentes}.
mno_tournament_view_participants|Lista dos participantes do torneio.
mno_tournament_bet|Aposte em você mesmo.
mno_tournament_join_next_fight|próxima rodada.
mno_leave_tournament|Abandonar o torneio.
menu_tournament_withdraw_verify|Tem certeza que deseja abandonar o torneio?
mno_tournament_withdraw_yes|Sim. é um teste que não vale a pena.
mno_tournament_withdraw_no|Não, enquanto houver uma chance de ganhar!
menu_tournament_bet|As probabilidades estão contra você {reg5} à {reg6}. {reg1? Você já aposta {reg1} denários em si mesmo e se você ganhar, você ganha {reg2} denários.:} Quanto você aposta?
mno_bet_100_denars|100 denários.
mno_bet_50_denars|50 denários.
mno_bet_20_denars|20 denários.
mno_bet_10_denars|10 denários.
mno_bet_5_denars|5 denários.
menu_tournament_bet_confirm|Se você apostar {reg1} denários, você ganhará {reg2} denários se você ganhar o torneio. Que lhe convém?
mno_tournament_bet_accept|Continuar.
mno_tournament_bet_cancel|Esqueça isso.
menu_tournament_participants|Você pergunta um dos pregoeiros nomes dos participantes do torneio. Eles são: ^{s11}. 
menu_collect_taxes|EComo um membro do grupo com o maior nível de competência de comerciante ({reg2}), {reg3?você estima:{s1} estima} que o aumento de impostos vai durar {reg4} dias(s)...
mno_start_collecting|Comece a Coletar.
mno_collect_later|Adiar.
menu_collect_taxes_complete|Os impostos cobrados em que você faz a {s3} deu {reg3} denários. {s19} espera que você traga de volta o dinheiro.
menu_collect_taxes_rebels_killed|A velocidade de sua ação e seu poder de perfuração não conseguiram pôr fim à rebelião. Qualquer pessoa com o espírito de rebelião contra você certamente vai pensar duas vezes depois disso.
menu_collect_taxes_failed|Você não pode apenas coletar {reg3} denários em impostos de {s3} antes da revolta eclodiu. {s1} não vão gostar de todas, mas algumas peças vão apaziguar a mais do que nada.
menu_collect_taxes_revolt_warning|O povo de {s3} fica chocada com suas solicitações e chamadas de extorsão, nem mais nem menos. Eles são muito agitados e eles podem reagir mal se você continuar a oprimir.
mno_continue_collecting_taxes|Ignore-os e continue.
mno_halve_taxes|Aceitar reduzir sua coleção pela metade. ({s1} pode ficar insatisfeito)
menu_collect_taxes_revolt|Nós interrompê-lo durante a cobrança de impostos a {s3}. Um grande grupoe {reg9?de camoneses:aldeões} Gritam furiosamente avançando a sua insatisfação com os impostos exorbitantes e agitando tochas e armas. Parece que a intenção de atacá-lo!
menu_train_peasants_against_bandits|Como um membro do grupo com o maior nível de competência Maestria ({reg2}), {reg3?você estima:{s1} estima} que alguns agricultores se preparam para assumir a formação em {reg4} hora(s). 
mno_make_preparation|O resultado.
mno_train_later|Adiar.
menu_train_peasants_against_bandits_ready|Você faz um curso para os agricultores sobre os conceitos básicos da vida de um soldado, a disciplina ea obediência. Você acha que {reg0} deles {reg1?tem:a} bem antes do treino e {reg1?são:é} empréstimo (s) por alguns anos.
mno_peasant_start_practice|Começar exercícios de combate.
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Quando estiver pronto para continuar treinando, um vigia da rua da vila em que você gritar o alarme. Os bandidos foram vistos no horizonte, andando com determinação para {s3}. O primeiro pede-lhe para organizar a sua milícia recém-formados e enfrentá-los.
mno_peasants_against_bandits_attack_resist|Preparar-se para lutar!
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Os vilões são derrotados! Os poucos sobreviventes fugiram com o rabo entre as pernas, aterrorizada pelos agricultores e seu novo campeão. Os moradores não têm muita riqueza para oferecer após a sua provação, mas dão-lhe tudo o que encontra para mostrar-lhe sua gratidão.!
menu_disembark|você desembarcaria?
menu_ship_reembark|você embarcaria?
mno_reembark_yes|Sim.
mno_reembark_no|Não.
menu_center_reports|Nome da cidade: {s1}^Rendimentos de pensões: {reg1} denários^Imposto de renda: {reg2} denários^Reserva de alimentos: para {reg3} dia(s).
mno_to_price_and_productions|Mostrar preços e produção.
menu_price_and_production|As produções são:^(Observação: base/modificado por materias primas/materiais modificados por mais prosperidade)^{s1}^^Os factores de preço são:^{s2}
menu_town_trade|Vá para o lugar de mercado.
mno_assess_prices|Avalie s preços da região.
mno_trade_with_arms_merchant|Fazendo Negócios com o Vendedor de armas.
mno_trade_with_armor_merchant|Fazendo Negócios com o comerciante de armaduras.
mno_trade_with_horse_merchant|Fazendo Negócios com o comerciante de cavalos.
mno_trade_with_goods_merchant|Fazer negócio com o corretor de bens.
mno_back_to_town_menu|Voltar para a cidade.
menu_town_trade_assessment_begin|Você ouve várias conversas sobre o preço dos itens vendidos na região.^Você escutar atentamente para tentar negociar o melhor negócio.
menu_town_trade_assessment|Como um membro do grupo com o maior nível de competência em pechincha ({reg2}), {reg3?tentar descobrir:{s1} tentar descobrir} los melhores produtos a comprar; {s2} 
menu_sneak_into_town_suceeded|Com as roupas de um pobre peregrino nas costas, você enganar os guardas e siga para a cidade.
menu_sneak_into_town_caught|Quando você tenta ir com discrição, um dos guardas reconhecê-lo e soa o alarme! Você precisa escapar e entrar pelas portas até que todos os guardas no bairro pode cair sobre você!
mno_sneak_caught_fight|Tentar forçar a passagem!
mno_sneak_caught_surrender|Abandonar.
menu_sneak_into_town_caught_dispersed_guards|Você expulsar os guardas e não deixar nenhum rastro de sua visita antes de fugir, facilmente espalhar seus perseguidores no labirinto de ruas.
menu_sneak_into_town_caught_ran_away|Você retrace suas etapas para trás através das portas e logo retornar para a tranquilidade do campo.{s11}
menu_enemy_offer_ransom_for_prisoner|{s2} oferece uma quantia de {reg12} denários se você estiver disposto (e) para vendê-lo {s1}.
mno_ransom_accept|Aceitar a oferta.
mno_ransom_reject|Rejeitar a oferta.
menu_training_ground|Está se aproximando um campo de treinamento onde você pode treiná-los para lidar com, o tipo de treinamento que você faz?
mno_camp_trainer|Conversando com um mestre.
mno_camp_train_melee|Treinamento corpo a corpo.
mno_camp_train_archery|Treinamento de armas a distâcia.
mno_camp_train_mounted|Treinamento de Cavalgagem.
menu_training_ground_selection_details_melee_1|Contra quantos adversário(s) você quer lutar?
mno_camp_train_melee_num_men_1|Um.
mno_camp_train_melee_num_men_2|Dois.
mno_camp_train_melee_num_men_3|Três.
mno_camp_train_melee_num_men_4|Quatro.
menu_training_ground_selection_details_melee_2|Escolha o seu adversário #{reg1} :
mno_training_ground_selection_details_melee_random|Escolha aleatoriamente.
menu_training_ground_selection_details_mounted|Com que arma você quer treinar ?
mno_camp_train_mounted_details_1|Arma de uma mão.
mno_camp_train_mounted_details_2|Polearm.
mno_camp_train_mounted_details_3|Arco.
mno_camp_train_mounted_details_4|Armas de arremesso.
menu_training_ground_selection_details_ranged_1|O intervalo tipo de arma que você tem?
mno_camp_train_ranged_weapon_bow|Arco e flecha.
mno_camp_train_ranged_weapon_crossbow|Crossbow
mno_camp_train_ranged_weapon_thrown|Facas de arremesso
menu_training_ground_selection_details_ranged_2|Até onde você quer?
mno_camp_train_ranged_details_1|10 metros.
mno_camp_train_ranged_details_2|20 metros.
mno_camp_train_ranged_details_3|30 metros.
mno_camp_train_ranged_details_4|40 metros.
mno_camp_train_ranged_details_5|50 metros.
