ui_question_save_changes|Você fez alterações a esses objetos. Você gostaria de salvar?
ui_yes_save|Sim, eu quero salvar
ui_no_discard_changes|Não, cancelar as alterações
ui_everyone_control|Todos!
ui_everyone_around_control|Soldados próximos!
ui_others_control|Outros!
ui_question_give_up_fight|Abandonar a batalha?
ui_give_up|Abortar
ui_keep_fighting|Continuar a luta
ui_question_leave_area|Sair da zona
ui_cant_retreat_there_are_enemies_nearby|O retiro é impossível. Há inimigos por perto!
ui_question_retreat_battle|Fugindo da batalha?
ui_retreated_battle|%s fugiu da batalha.
ui_retreat|Aposentadoria
ui_talk|Conversar
ui_mount|Montar
ui_riding_skill_not_adequate_to_mount|(muito fraco para montar)
ui_dismount|Desmontar
ui_exit|Sair
ui_door_to|Ir
ui_open|Abrir
ui_equip|Pegar
ui_baggage|Bagagem
ui_access_inventory|Ir para o inventário
ui_chest|Segurança
ui_passage|Passagem
ui_go|Ir
ui_retreat_battle|fogem da luta
ui_leave_area|Sair da zona
ui_reports|Relatórios
ui_camp|Acampamento
ui_terrain|Terreno
ui_inventory|Inventário
ui_character|Personagem
ui_party|Exército
ui_paused|Pausado
ui_click_left_button_to_cancel_wait|espere ... (Clique esquerdo para voltar)
ui_midnight|Meia noite
ui_late_night|Madrugada
ui_dawn|Fim da madrugada
ui_early_morning|início da manhã
ui_morning|Manhã
ui_noon|Meio dia
ui_afternoon|Tarde
ui_late_afternoon|Final da tarde
ui_dusk|Por do sol
ui_evening|Noite
ui_level_limit_reached|Nível limite atingido!
ui_explanation_level_limit|Saudações, Mount & Blade ainda não foi ativado e está operando atualmente em sua versão trial. Neste modo, o aumento é limitado ao nível 8. Para continuar a jogar, por favor reinicie o jogo em seguida, ativar usando o número serial de 16 dígitos na caixa do jogo, após a ativação, você pode continuar a jogar aqui. Mount & Blade agora salve o jogo e depois fechar.
ui_time_limit_reached|Prazo acabou!
ui_explanation_time_limit|Saudações, Mount & Blade ainda não foi ativado e está funcionando atualmente em versão experimental. Neste modo, o tempo de jogo é limitada a 30 dias. Para continuar a jogar, por favor reinicie o jogo em seguida, ativar usando o número serial de 16 dígitos na caixa do jogo, após a ativação, você pode continuar a jogar aqui. Mount & Blade agora salve o jogo e depois fechar.
ui_target_lost|Alvo perdido
ui_waiting|Pendência.
ui_travelling_to|Para
ui_following|Seguir
ui_accompanying|Acompanhar
ui_running_from|FLEE
ui_patrolling|Patrulhamento
ui_patrolling_around|Patrulha proximo
ui_holding|Por posição
ui_travelling|Viajando
ui_fighting_against|Lutas
ui_speed_equals|Velocidade = %2.1f
ui_defenders|Guarnição:
ui_prisoners|Prisioneiros:
ui_1_hour|1 hora
ui_n_hours|%d Horas
ui_between_hours|de %d Hora até %d
ui_combatants|Assuntos: %d
ui_party_size|Tamanho do agrupamento: %d
ui_party_size_between|Tamanho do agrupamento: %d até %d
ui_merchant|Mercador
ui_return|Voltar
ui_no_cost|Sem custo
ui_rename|Renomear
ui_use|Usar
ui_destroy|Excluir
ui_destructible_target|Alvos destrutíveis
ui_tutorial_inventory|Abaixo da janela de transações. Mantenha a tecla Ctrl pressionada enquanto clica em um item para comprar ou vender rapidamente.
ui_head_armor|Proteção da Cabeça: %d
ui_body_armor|Proteção do Corpo: %d
ui_leg_armor|Proteção da mão: %d
ui_encumbrance|Tamanho: %2.1f
ui_you_dont_have_value|Você não tem %s.
ui_merchant_cant_afford_value|:%s Não é possível dar ao luxo de comprar %s apenas %s.
ui_merchant_pay_whatever|Cara, me paga com o que você tem.
ui_merchant_think_of_something_else|Hmm ... Nós vamos encontrar um acordo.
ui_dumping_value_items|%d objetos serão perdidos para sempre, você tem certeza que quer continuar?
ui_dumping_value_item|Um objeto será definitivamente perdido, você tem certeza que quer continuar?
ui_question_slaughter_food_and_eat|Matar %s e comer?
ui_money_value|Prata: %s
ui_dump|Cancelar
ui_outfit|Roupa
ui_arms|Braço
ui_horse|Cavalo
ui_food|Comida
ui_reclaim_your_sold_goods|Pegue os itens que você vendeu antes de comprar.
ui_return_your_bought_goods|Fazer os itens que você vendeu antes de vendê-lo.
ui_polearm_no_shield|alabardas (sem blindagem)
ui_polearm|alabardas
ui_two_handed|Duas Mãos
ui_two_handed_one_handed|Nas mãos de um ou dois
ui_one_handed|Uma mão
ui_return_price|Preço retorno: %d
ui_sell_price|Preço: %d
ui_reclaim_price|Valor recuperado: %d
ui_buying_price|Preço de Compra: %d
ui_default_item|Devolver item
ui_buying_price_free|Preço: Grátis
ui_weight|Peso: %2.1f
ui_plus_value_to_head_armor|+ %d para a proteção da cabeça
ui_plus_value_to_body_armor|+ %d proteção do tórax
ui_plus_value_to_leg_armor|+ %d proteção da perna
ui_swing|Coup:%d%s
ui_damage:Dano: %d%s
ui_thrust|Estoque: %d%s
ui_accuracy|Precisão: %d
ui_speed_rating|Coeficiente de velocidade: %d
ui_value_to_damage|%c%d Danos
ui_value_to_morale|+ %1.1f na Moral do agrupamento
ui_resistance|Resistência: %d
ui_size|Tamanhp: %d
ui_weapon_reach|Alcance da arma: %d
ui_armor|Armadura: %d
ui_speed|Velocidade: %d
ui_maneuver|Manipulação: %d
ui_charge|Carga: %d
ui_hit_points|Pontos de saúde: %d/%d
ui_requires_value_difficulty|%s necessita de: %d
ui_bonus_against_shields|Bônus contra escudos
ui_cant_be_used_to_block|Não pode ser usado para bloquear
ui_troop_cant_use_item|%s: não posso usar esse objeto!
ui_notification_riding_skill_not_enough|Sua experiencia é muito baixa para montar este cavalo.
ui_notification_requirements_not_met|Os seus atributos e habilidades são muito baixos para usar esta arma.
ui_notification_payment_value|%s. Você tem que pagar
ui_notification_payment_receive_value|Você receberá %s.
ui_one_handed_weapons|Armas de uma mão
ui_two_handed_weapons|Armas de duas mãos
ui_polearms|alabardas
ui_archery|Arcos
ui_crossbows|Bestas
ui_throwing|Pistolas
ui_firearms|Armas de fogo
ui_reset|Desfazer
ui_release_one|Uma grátis
ui_move_up|Frente
ui_move_down|Baixo
ui_upgrade_one|Uma melhoria
ui_party_skills|Habilidades do agrupamento
ui_morale|Moral :%s
ui_terrible|Terrível
ui_very_low|Muito baixo
ui_low|Baixo
ui_below_average|Abaixo da média
ui_average|Médio
ui_above_average|Acima da média
ui_high|Alto
ui_very_high|Muito Alto
ui_excellent|Excelente
ui_starving|Hungry! %d%%
ui_weekly_cost_value|Custo Semanal: %s
ui_company|Companhia: %d/%d
ui_prisoners_equal_value|Prisioneiros: %d/%d
ui_choose_prisoners|Escolha os prisioneiros
ui_choose_companions|Escolha os companheiros
ui_rescued_prisoners|Prisioneiros resgatados
ui_captured_enemies|Inimigos capturados
ui_disband|Reenviar
ui_take_prisoner|Levar como prisioneiro
ui_take_back|Continuar
ui_give|Doações
ui_take|Faça
ui_sell|Venda
ui_hire|Recrutar
ui_notification_cant_hire|(dinheiro suficiente para contratar)
ui_uncapture|Grátis
ui_capture|Capture
ui_party_capcity_reached|(capacidade do agrupamento alcançado)
ui_all|Todos
ui_joining_cost_weekly_wage|Todos do recrutamento: %d, Balanço semanal: %d
ui_weekly_wage|Valor do Balanço semanal: %d
ui_price|Preço: %d
ui_number_ready_to_upgrade|%d pronto para ser melhorada.
ui_notification_no_slot_for_upgrade|Não há espaço para melhorias em %s!
ui_shield_broken|Escudo quebrado.
ui_shield_cracked|Escudo rachado.
ui_shield_deformed|Escudo distorcido.
ui_you_hit_a_friendly_troop|Você matou um aliado!
ui_hit_shield_on_back|Revidar Escudo!
ui_delivered_couched_lance_damage|Dano infligido com a lança!
ui_received_couched_lance_damage|Dano recebido com a lança!
ui_speed_bonus_plus|Velocidade Bônus: +%d%%
ui_speed_bonus|Bônus de velocidade: %d%%
ui_cant_reload_this_weapon_on_horseback|Não é possível recarregar a arma no cavalo.
ui_no_more_bolts|Nenhuma amostra da esquerda ...
ui_you_are_not_carrying_any_bolts|Você não pode realizar qualquer telha.
ui_no_more_arrows|Acabou as flechas...
ui_you_are_not_carrying_any_arrows|Você não pode realizar qualquer direção.
ui_head_shot|Tiro na cabeça!
ui_delivered_number_damage|Você infligiu %d ponto(s) de dano.
ui_delivered_number_damage_to_horse|Você infligiu %d ponto(s) de dano no cavalo.
ui_horse_charged_for_number_damage|Seu cavalo cobrado o inimigo %d ponto(s) de dano.
ui_received_number_damage|Você sofreu %d ponto(s) de dano.
ui_horse_received_number_damage|Seu cavalo sofreu %d ponto(s) de dano.
ui_value_killed_teammate|%s matou um companheiro!
ui_horse_fell_dead|Seu cavalo está morto ...
ui_horse_crippled|Seu cavalo está manco ...
ui_shot_difficulty|Dificuldade de disparo: %2.1f
ui_you_have_improved_your_proficiency_in_value_to_number|Capitão o seu %s é aumentado para %d.
ui_your_proficiency_in_value_has_improved_by_number_to_number|Mestre seu %s foi melhorada + %d para um total de %d.
ui_value_killed_by_value|%s foi morto por %s.
ui_value_fell_dead|%s está morto.
ui_value_knocked_unconscious_by_value|%s foi nocauteado por %s.
ui_value_fell_unconscious|%s caiu inconsciente.
ui_troop_routed|A rota de %s foi definida.
ui_troop_panicked|%s entrou em pânico.
ui_troop_fled|%s fugiu da batalha.
ui_you_got_number_experience|Você tem %d ponto(s) de experiência.
ui_you_have_advanced_to_level_number|Você se encontrou com o nível%d.
ui_value_has_advanced_to_level_number|%s atingiu o nível %d
ui_you_got_value|Você tem %s.
ui_new_quest_taken|Novos aceitos em busca aceitos: %s.
ui_quest_completed_value|Busca concluída: %s.
ui_quest_succeeded_value|Busca concluída: %s.
ui_quest_failed_value|Busca falhou: %s.
ui_quest_concluded_value|Busca completa: %s.
ui_quest_cancelled_value|Busca cancelados: %s.
ui_lost_value|(Prejuízos: %s)
ui_items_lost|(Perdeu:
ui_party_has_nothing_to_eat|Seu agrupamento não tem nada para comer!
ui_days_training_is_complete|Fim de treinamento diário.
ui_total_experience_gained_through_training_number|Experiência adquirida com a formação Total: %d.
ui_some_soldiers_are_ready_to_upgrade|Soldado está pronto para ser promovido.
ui_number_of_companions_exceeds_leadership_limit|O número de seus soldados excede o limite de seu comando.
ui_number_of_prisoners_exceeds_prisoner_management_limit|O número de prisioneiros ultrapassa o limite da sua gestão de prisioneiros.
ui_party_morale_is_low|A moral do agrupamento está baixa!
ui_and_one_space| e
ui_has_deserted_the_party|Abandonou o agrupamento.
ui_have_deserted_the_party|Abandonou o agrupamento.
ui_weekly_report|Semanal
ui_shared_number_experience_within_party|O agrupamento está compartilhando %d pontos de experiência.
ui_got_item_value|Você começa o objeto: %s.
ui_game_saved_successfully|Jogo salvo com sucesso.
ui_autosaving|Salvar automaticamente...
ui_quick_saving|Backup rápido em andamento ...
ui_cant_quick_save|Não foi possível fazer uma gravação rápida durante a batalha.
ui_screenshot_taken_to_value|Screenshot registrado em %s
ui_screenshot_failed|Não foi possível salvar a imagem.
ui_value_joined_your_party|%s uniu ao seu agrupamento.
ui_value_joined_party_as_prisoner|%s agora é seu prisioneiro.
ui_value_has_joined_party|s% uniu-se ao seu agrupamento.
ui_value_has_been_taken_prisoner|%s foi feito prisioneiro.
ui_value_left_the_party|%s abandonou o agrupamento.
ui_number_values_left_the_party|%d %s(s) deixaram o agrupamento.
ui_number_value_left_the_party|%s %s deixou o agrupamento.
ui_your_relations_with_value_has_improved_from_number_to_number|Seu relacionamento com %s melhorou passando de %d para %d.
ui_your_relations_with_value_has_deteriorated_from_number_to_number|Seu relacionamento com %s deteriorou-se a partir de %d para %d.
ui_you_lost_value|Você perdeu %s
ui_lost_item_value|objeto perdido: %s.
ui_got_number_value|Você tem %d %s.
ui_lost_number_value|Você perdeu %d %s.
ui_set_default_keys|teclas padrão
ui_undo_changes|Cancelar alterações
ui_press_a_key|Pressione qualquer tecla
ui_return_to_game|Voltar para o jogo
ui_options|Opções
ui_save_and_exit|Salvar e sair
ui_save|Salvar
ui_save_as|Salvar como
ui_quit_without_saving|Sair sem salvar
ui_empty_slot|Slot vazio
ui_game_saved|Jogo Salvo ...
ui_confirm_overwrite|Economia %s serão substituídos. Confirme?
ui_grass_density|Densidade de grama:
ui_realistic_shadows_on_plants|Sombras realistas sobre a vegetação:
ui_gamma|Brilho:
ui_character_detail|Detalhes dos personagens:
ui_character_shadow_detail|Detalhes das Sombras dos personagens:
ui_blood_stains|Spots de sangue
ui_on|Sim
ui_off|Nenhum
ui_near_player_only|Próximo ao único jogador
ui_default|Desfazer
ui_3d_grass|Óculos 3D
ui_number_of_ragdolls|Número de articulações:
ui_number_of_corpses|Número de pessoas
ui_unlimited|Ilimitado
ui_maximum_framerate|Taxa máxima de atualização:
ui_show_framerate|Mostrar número de quadros por segundo:
ui_estimated_performance|Estimativa de Desempenho: %d%%
ui_change_graphics_settings_explanation|Algumas das alterações feitas não terão efeito até que você insira uma nova área.
ui_start_tutorial|Tutorial
ui_start_a_new_game|Iniciar um novo jogo
ui_credits|Créditos
ui_active_quests|Quests ativas
ui_finished_quests|Quests Completas
ui_given_on_date|Recebido em: %s
ui_days_since_given|Recebeu a quest há %d dias
ui_quest_progression_number|Progresso: %d%%
ui_too_many_quests|Muitas quests ativas
ui_ok|OK
ui_move_forward|Próximo
ui_move_backward|Voltar
ui_move_left|Esquerda
ui_move_right|Direita
ui_action|Ação
ui_jump|Salto
ui_attack|Ataque
ui_parry_then_attack|Contra-Ataque
ui_defend|Defesa
ui_kick|Chute
ui_equip_weapon_1|Arma Item 1
ui_equip_weapon_2|Arma Item 2
ui_equip_weapon_3|Arma Item 3
ui_equip_weapon_4|Arma Item 4
ui_equip_next_weapon|Pegar a arma ao lado
ui_equip_next_shield|Pegar Escudo após
ui_sheath_weapon|Bainha
ui_character_window|Personagem
ui_inventory_window|Inventário
ui_party_window|Agrupamento
ui_quests_window|Buscas
ui_game_log_window|Game Log Window
ui_leave_location_retreat|Sair do Lugar/escapar
ui_zoom|Zoom
ui_view_outfit|Show realizado
ui_toggle_first_person_view|Ir para a primeira pessoa
ui_view_orders|Ver Encomendas
ui_quick_save|Backup Rápido
ui_no_key_assigned|Sem chaves associadas
ui_new_enemies_have_arrived|Novos inimigos chegaram.
ui_reinforcements_have_arrived|Reforços chegaram.
ui_current_level_value|Nível atual: %d
ui_base_attribute_value|atributos básicos: %s
ui_battle_controls|Controles durante a luta
ui_map_controls|Controles no mapa
ui_general_controls|Controles Gerais
ui_zoom_in|Aumentar Zoom
ui_zoom_out|Diminuir Zoom
ui_wait|Espere
ui_take_screenshot|Faça um screenshot
ui_randomize|Aleatório
ui_hint|Dica
ui_press_left_mouse_button_to_continue|Pressione o botão esquerdo do mouse para continuar ...
ui_loot|Saque
ui_cut_short|t
ui_pierce_short|p
ui_blunt_short|c
ui_battle|Batalha
ui_siege|Sede
ui_troops|Tropas:
ui_loading_module_info_file|Carregando informação do módulo de arquivo ...
ui_processing_ini_file|Processando arquivo INI ...
ui_loading_music|Carregando música ...
ui_loading_data|Carregando dados ...
ui_loading_setting_data|Carregando configurações ...
ui_loading_textures|Carregando texturas...
ui_finished|Finalizado.
ui_creating_game|Criando Jogo ...
ui_loading_savegame_file|Carregando o backup ...
ui_loading_map_file|Carregando arquivo de mapa ...
ui_initializing_map|Inicializando Mapa ...
ui_launching_game|Iniciando o Jogo ...
ui_capital_battle|Batalha:
ui_capital_versus|- CONTRA -
ui_tracks|Cenários
ui_battleground|Campo de batalha
ui_order_1|Selecione Ordem 1
ui_order_2|Selecione Ordem 2
ui_order_3|Selecione Ordem 3
ui_order_4|fim Selecione 4
ui_order_5|fim Selecione 5
ui_order_6|fim Selecione 6
ui_order_button_hold_this_position|Segure esta posição
ui_order_button_follow_me|Siga-me
ui_order_button_charge|Carregue
ui_order_button_stand_ground|Defenda suas posições
ui_order_button_retreat|Um retiro
ui_order_button_advance|Avance dez passos
ui_order_button_fall_back|Afaste-se dez passos
ui_order_button_spread_out|Deploy
ui_order_button_stand_closer|Aperte as fileiras
ui_order_button_mount_horses|Passeio a cavalo
ui_order_button_dismount|Desmonte
ui_order_button_hold_fire|Cessar-Fogo
ui_order_button_fire_at_will|Fogo à vontade
ui_order_button_use_blunt_weapons|Use apenas armas sem corte
ui_order_button_use_any_weapon|Use suas armas à vontade
ui_order_button_movement_orders|Pedidos de viagens
ui_order_button_formation_orders|Pedidos de Formação
ui_order_button_fire_orders|Encomendas de fogo
ui_follow_me_e_|%s, siga-me!
ui_charge_e_|% s, a carga!
ui_stand_ground_e_|%s, defenda a sua posição!
ui_mount_horses_e_|%s, montar nos cavalos!
ui_dismount_e_|%s, desmontar!
ui_advance_e_|%s, avançar dez passos!
ui_fall_back_e_|%s, recuar dez passos!
ui_stand_closer_e_|%s, aperte as fileiras!
ui_spread_out_e_|%s, implantar você!
ui_use_blunt_weapons_e_|%s, apenas uso de armas sem corte!
ui_use_any_weapon_e_|%s, use suas armas à vontade!
ui_hold_fire_e_|%s, cessar-fogo!
ui_fire_at_will_e_|%s, fogo à vontade!
ui_hold_this_position_e_|%s, mantenha esta posição!
ui_infantry|Infantaria
ui_archers|Arqueiros
ui_cavalry|Cavalaria
ui_companions|Companheiros
ui_everyone|Todos
ui_everyone_around_me|Soldados próximos
ui_str_and_str|%s e %s
ui_str_comma_str|%s %s
ui_need_to_learn_prisoner_management|Você tem que aprender técnicas de gestão para capturar prisioneiros.
ui_game_log|Diário do jogo
ui_recent_messages|Mensagens recentes
ui_player|Jogador
ui_value_denars|d% denários
ui_back|Anterior
ui_forward|Próximo
ui_display_on_map|Mostrar no mapa
ui_info_pages|Conceitos
ui_troops2|Personagens
ui_locations|Locais
ui_click_button_to_view_note|Clique no link para ver as notas
ui_this_page_contains_no_information|Esta página não contém informação.
ui_other_pages_that_link_here|Outras páginas que ligam aqui:
ui_report_is_value_days_old|(O relatório data %d dia (s))
ui_report_is_current|(O relatório está atualizado)
ui_button_party_member_healthy_total|%s (%d/%d)
ui_button_party_member_total|%s (%d)
ui_button_party_member_hero_percentage_wounded|%s (%d%% - Hurt)
ui_button_party_member_hero_percentage|%s (%d%%)
ui_percentage_value|%d%%
ui_full|Completo
ui_quick|Rápido
ui_none|Nenhum
ui_change|Editar
ui_how_to_change|Como faço para mudar isso?
ui_change_directx_explanation|Você pode escolher entre um método de renderização 7 para DirectX 9 e clicando no botão do menu de instalação que aparece quando você inicia o jogo pela primeira vez.
ui_dropping_picking_up|%s elenco; %s pegou.
ui_dropping|%s é descartado (e).
ui_picking_up|%s pegou.
ui_unable_to_take|Não pode tomá-lo.
ui_age|Idade
ui_cannot_be_used_on_horseback|Não é possível usar a cavalo
ui_enable_vertex_shaders2|Método de processamento:
ui_screen_size2|Resolução da tela:
ui_use_desktop_resolution2|Defina a resolução:
ui_shadow_quality2|Qualidade das sombras:
ui_m_low2|Baixa
ui_m_high2|Alta
ui_m_ultra_high2|Muito Alta
ui_off2|Desligada
ui_group_header|Categorias das tropas
ui_group_rename|Renomear tropa
ui_group_1|Infantaria
ui_group_2|Arqueiros
ui_group_3|Cavalaria
ui_group_4|Sem Nome 1
ui_group_5|Sem Nome 2
ui_group_6|Sem Nome 3
ui_group_7|Sem Nome 4
ui_group_8|Sem Nome 5
ui_group_9|Sem Nome 6
ui_group_close|Fechar
ui_party_b_group_information|%s pertence à %s
ui_thrown_or_s|Lançada (e) /%s
ui_ranged_damage|Remote: %d %s
ui_shader_quality|Qualidade de shaders:
ui_antialiasing|Anti-aliasing:
ui_hdr_mode|Modo HDR:
ui_choose_profile|Escolha um perfil
ui_create|Criar
ui_edit|Editar
ui_join_game|Entrar em partida
ui_host_game|Hospedar partida
ui_custom|Customizado
ui_medium|Intermediário
ui_male|Homem
ui_female|Mulher
ui_gender|Escolha o sexo:
ui_edit_profile|Editar perfil
ui_new_profile|Novo perfil
ui_enter_username|Digite o nome de usuário:
ui_invalid_username|Os nomes de usuário podem consistir apenas de letras, números ou caracteres ""_"".
ui_confirmation|Tem certeza?
ui_multiplayer|Multi-player
ui_server_name|Servidor
ui_module_name|Módulo
ui_game_type|tipo de Jogo
ui_map_name|Mapa
ui_ping|Ping
ui_dedicated|Dedicado
ui_number_of_players|Número de Jogadores
ui_password_protected|Senha
ui_connect|Conectar
ui_local_area_network|LAN
ui_internet|Internet
ui_favorites|Favoritos
ui_source|Fontes:
ui_server_password|Senha do servidor:
ui_refresh|Atualizar
ui_start_search|Começar pesquisa
ui_add_to_favorites|Adicionar aos favoritos
ui_remove_from_favorites|Remover dos favoritos
ui_use_speedtree|Usar SpeedTree
ui_use_instancing|Usar Instancing
ui_error|Erro
ui_error_server_full|Servidor saturado.
ui_error_server_full_for_non_private|O número máximo de jogadores sem membro senha particular foi atingido no servidor.
ui_error_server_password_incorrect|Senha incorreta.
ui_error_incorrect_serial|Serial incorreto.
ui_error_incorrect_authorization_key|Erro na chave de ativação.
ui_error_banned_from_server|O Acesso a este servidor é proibido.
ui_error_username_taken|Seu nome de perfil é usado por outro jogador.
ui_error_authentication_failed|Falha na autenticação.
ui_unable_to_connect_to_server|Conectar ao servidor.
ui_connection_to_server_is_lost|A conexão com o servidor foi perdida.
ui_switch_to_module_question|Este servidor executa um módulo diferente do que você está usando. Gostaria de Mount & Blade usa esse módulo?
ui_download_module_question|Este servidor executa um módulo que não está instalado no seu computador. Você acessa o site que lhe permitirá fazer download deste módulo?
ui_download_mb_new_version_question|Este servidor executa uma versão do Mount & Blade (%d.%d %d %d) mais recente do que aquele que você usa (%d.%d %d %d). Quer acessar o site TaleWorlds download?
ui_download_mb_old_version_question|Este servidor executa uma versão do Mount & Blade (%d.%d %d %d) mais velho que você está usando (%d.%d %d %d).
ui_download_module_new_version_question|Este servidor executa uma versão do módulo (%d %d %d %d) mais recente do que aquele que você usa (%d %d %d %d). Você acessa o site que lhe permitirá fazer download deste módulo?
ui_download_module_old_version_question|Este servidor executa uma versão do módulo (%d,%d %d de %d) mais velho que você está usando (d% d%, %d %d).
